source_type,s1_edge_preservation,preserved_subroutes,max_cluster_size,nn_pairs_preserved,backbone_preserved,s2_dist,elite_reconstruction
Evolution_L3,0.7778,15,9,0.4545,0.7714,797.4513,1
Evolution_L3,0.6667,13,6,0.5455,0.6857,868.9643,0
Evolution_L3,0.7500,15,9,0.5000,0.7429,894.1083,0
Evolution_L3,0.7222,14,6,0.5455,0.7429,822.9847,0
Evolution_L3,0.7778,14,8,0.5455,0.8000,855.1927,0
Evolution_L3,0.7222,11,7,0.5455,0.7429,819.5792,0
Evolution_L3,0.7500,12,5,0.4545,0.7714,801.8739,1
Evolution_L3,0.7500,15,9,0.5455,0.7429,836.0613,0
Evolution_L3,0.6944,13,6,0.5000,0.7143,891.3333,0
Evolution_L3,0.6389,12,6,0.5000,0.6571,797.4513,1
Evolution_L3,0.7222,16,9,0.4545,0.7143,877.5851,0
Evolution_L3,0.6389,12,8,0.4545,0.6571,797.8718,1
Evolution_L3,0.6667,12,6,0.4545,0.6857,878.4719,0
Evolution_L3,0.7500,15,9,0.4545,0.7429,803.3111,1
Evolution_L3,0.7222,13,9,0.5455,0.7143,882.4457,0
Evolution_L3,0.7222,13,5,0.4545,0.7143,862.6030,0
Evolution_L3,0.7500,13,6,0.5000,0.7714,825.8377,0
Evolution_L3,0.6667,12,6,0.5455,0.6857,860.0162,0
Evolution_L3,0.7222,14,6,0.5455,0.7429,915.1090,0
Evolution_L3,0.7778,16,9,0.5000,0.7714,817.8002,0
Evolution_L3,0.7222,15,8,0.5000,0.7429,819.5792,0
Evolution_L3,0.6111,11,7,0.5455,0.6286,851.2653,0
Evolution_L3,0.7222,14,7,0.5000,0.7143,872.3047,0
Evolution_L3,0.6944,14,6,0.5909,0.7143,825.4944,0
Evolution_L3,0.6944,12,7,0.5000,0.7143,826.6984,0
Evolution_L3,0.7500,15,8,0.4545,0.7714,845.1156,0
Evolution_L3,0.6667,14,6,0.5000,0.6857,825.8377,0
Evolution_L3,0.6667,11,5,0.4545,0.6857,820.2431,0
Evolution_L3,0.7778,16,9,0.5000,0.7714,923.5395,0
Evolution_L3,0.6389,10,7,0.5909,0.6571,797.4513,1
Evolution_L3,0.7500,16,8,0.5455,0.7714,859.6722,0
Evolution_L3,0.7500,14,6,0.5000,0.7714,804.0790,1
Evolution_L3,0.6944,12,5,0.5000,0.7143,816.4972,0
Evolution_L3,0.7778,13,8,0.5000,0.8000,797.4513,1
Evolution_L3,0.7778,15,9,0.4545,0.7714,816.4972,0
Evolution_L3,0.6667,11,6,0.5000,0.6857,837.2387,0
Evolution_L3,0.6944,14,9,0.4091,0.6857,846.8109,0
Evolution_L3,0.7222,14,9,0.4545,0.7143,886.9789,0
Evolution_L3,0.7500,15,9,0.4545,0.7429,851.6396,0
Evolution_L3,0.6667,11,5,0.5000,0.6857,869.2508,0
Evolution_L3,0.6667,13,6,0.4545,0.6857,849.0166,0
Evolution_L3,0.7222,13,7,0.5000,0.7429,836.0613,0
Evolution_L3,0.7500,13,7,0.5000,0.7714,901.2252,0
Evolution_L3,0.7500,13,6,0.5000,0.7714,904.1199,0
Evolution_L3,0.7778,12,7,0.5000,0.8000,892.7497,0
Evolution_L3,0.7222,14,7,0.5000,0.7429,801.8739,1
Evolution_L3,0.6667,14,6,0.5455,0.6857,862.0594,0
Evolution_L3,0.7222,14,7,0.5000,0.7429,801.8739,1
Evolution_L3,0.6667,10,6,0.5000,0.6857,840.7333,0
Evolution_L3,0.6111,12,6,0.4545,0.6286,832.5237,0
Evolution_L3,0.7222,15,9,0.5455,0.7143,816.2453,0
Evolution_L3,0.7222,15,8,0.5000,0.7429,819.5792,0
Evolution_L3,0.6111,10,6,0.4091,0.6286,846.9179,0
Evolution_L3,0.7500,14,9,0.4545,0.7429,900.6672,0
Evolution_L3,0.6667,13,9,0.4091,0.6571,892.0181,0
Evolution_L3,0.6111,10,7,0.5000,0.6286,830.4195,0
Evolution_L3,0.7500,15,9,0.4545,0.7429,803.3111,1
Evolution_L3,0.6389,10,7,0.5909,0.6571,797.4513,1
Evolution_L3,0.7778,15,9,0.4545,0.7714,924.8435,0
Evolution_L3,0.7500,13,6,0.5000,0.7714,804.0648,1
Evolution_L3,0.7778,13,9,0.5000,0.7714,797.8718,1
Evolution_L3,0.7778,14,9,0.5000,0.7714,897.0337,0
Evolution_L3,0.7222,14,9,0.4091,0.7143,830.7646,0
Evolution_L3,0.5833,10,6,0.4545,0.6000,878.5741,0
Evolution_L3,0.7500,15,9,0.5000,0.7429,911.7984,0
Evolution_L3,0.7778,14,9,0.4545,0.7714,864.4641,0
Evolution_L3,0.7222,12,7,0.5000,0.7429,797.4513,1
Evolution_L3,0.7222,14,6,0.4545,0.7143,899.2461,0
Evolution_L3,0.6389,12,8,0.4545,0.6571,797.8718,1
Evolution_L3,0.6944,12,9,0.4091,0.6857,879.3343,0
Evolution_L3,0.7778,14,9,0.5000,0.7714,819.6692,0
Evolution_L3,0.7778,15,9,0.5000,0.7714,816.0543,0
Evolution_L3,0.7222,14,6,0.4545,0.7143,899.2461,0
Evolution_L3,0.7500,14,9,0.4091,0.7429,857.0686,0
Evolution_L3,0.7222,13,7,0.5000,0.7429,866.4172,0
Evolution_L3,0.6944,14,6,0.5000,0.7143,834.9123,0
Evolution_L3,0.7500,15,9,0.5000,0.7429,911.7984,0
Evolution_L3,0.6111,11,6,0.5455,0.6286,855.6616,0
Evolution_L3,0.7500,15,9,0.4545,0.7429,865.3456,0
Evolution_L3,0.6389,11,6,0.5455,0.6571,891.6417,0
Evolution_L3,0.7500,14,9,0.5000,0.7429,819.6692,0
Evolution_L3,0.6944,14,6,0.5909,0.7143,825.4944,0
Evolution_L3,0.7222,14,7,0.6364,0.7429,894.4709,0
Evolution_L3,0.7778,12,7,0.4545,0.8000,859.2544,0
Evolution_L3,0.7222,13,9,0.5455,0.7143,882.4457,0
Evolution_L3,0.7778,14,7,0.4545,0.8000,797.4513,1
Evolution_L3,0.7778,15,9,0.4545,0.7714,797.4513,1
Evolution_L3,0.7222,14,9,0.4091,0.7143,830.7646,0
Evolution_L3,0.6667,12,6,0.5455,0.6857,851.2710,0
Evolution_L3,0.6667,12,6,0.4545,0.6857,898.0251,0
Evolution_L3,0.6944,14,9,0.4091,0.6857,846.8109,0
Evolution_L3,0.6667,10,5,0.5000,0.6857,821.1781,0
Evolution_L3,0.6389,11,6,0.5000,0.6571,890.7123,0
Evolution_L3,0.7500,15,9,0.4545,0.7429,803.3111,1
Evolution_L3,0.7222,13,7,0.5909,0.7429,797.4513,1
Evolution_L3,0.7778,14,9,0.4545,0.7714,863.9562,0
Evolution_L3,0.7778,16,9,0.5000,0.7714,810.5735,0
Evolution_L3,0.6944,12,7,0.5000,0.7143,797.4513,1
Evolution_L3,0.7222,14,7,0.5909,0.7429,820.9992,0
Evolution_L3,0.6944,14,6,0.5909,0.7143,825.4944,0
Evolution_L3,0.6389,11,6,0.5455,0.6571,797.4513,1
Evolution_L3,0.6667,12,6,0.5000,0.6857,832.6336,0
Evolution_L3,0.7500,15,9,0.5455,0.7429,836.0613,0
Evolution_L3,0.6944,12,7,0.5000,0.7143,801.8739,1
Evolution_L3,0.6111,11,6,0.4545,0.6286,879.0130,0
Evolution_L3,0.6389,13,5,0.4545,0.6571,849.9314,0
Evolution_L3,0.7222,14,6,0.5000,0.7429,854.7596,0
Evolution_L3,0.7778,15,9,0.4545,0.7714,924.8435,0
Evolution_L3,0.7778,15,9,0.4545,0.7714,849.3667,0
Evolution_L3,0.7778,14,9,0.5000,0.7714,879.7623,0
Evolution_L3,0.7778,14,9,0.4545,0.7714,858.0029,0
Evolution_L3,0.7500,14,9,0.4545,0.7429,797.4513,1
Evolution_L3,0.6667,14,9,0.3636,0.6571,921.2267,0
Evolution_L3,0.6667,12,6,0.5000,0.6857,838.2182,0
Evolution_L3,0.6667,13,9,0.4091,0.6571,892.0181,0
Evolution_L3,0.7500,15,9,0.4545,0.7429,803.6943,1
Evolution_L3,0.6944,13,6,0.4545,0.6857,866.8800,0
Evolution_L3,0.7500,14,6,0.5000,0.7714,804.0790,1
Evolution_L3,0.6111,12,7,0.5455,0.6286,852.1602,0
Evolution_L3,0.7222,15,8,0.5000,0.7429,819.5792,0
Evolution_L3,0.6667,13,9,0.3636,0.6571,906.1982,0
Evolution_L3,0.7222,14,9,0.4091,0.7143,830.7646,0
Evolution_L3,0.7778,16,9,0.4091,0.7714,877.5057,0
Evolution_L3,0.6667,12,6,0.5455,0.6857,846.8109,0
Evolution_L3,0.7778,13,7,0.5455,0.8000,797.4513,1
Evolution_L3,0.7778,14,8,0.5455,0.8000,920.7446,0
Evolution_L3,0.7222,14,6,0.5455,0.7429,915.1090,0
Evolution_L3,0.7778,14,9,0.5000,0.7714,879.7623,0
Evolution_L3,0.6944,12,9,0.4545,0.6857,853.6062,0
Evolution_L3,0.7222,12,6,0.4545,0.7143,843.4393,0
Evolution_L3,0.6667,12,6,0.5000,0.6857,832.6336,0
Evolution_L3,0.6667,12,6,0.5455,0.6857,860.0162,0
Evolution_L3,0.6944,14,6,0.5000,0.7143,853.7609,0
Evolution_L3,0.7778,16,9,0.5000,0.7714,817.8002,0
Evolution_L3,0.6944,12,6,0.4545,0.7143,803.1277,1
Evolution_L3,0.6667,14,8,0.5000,0.6857,877.4747,0
Evolution_L3,0.5833,9,5,0.4091,0.6000,877.1413,0
Evolution_L3,0.7500,12,5,0.5455,0.7714,848.3132,0
Evolution_L3,0.6389,11,5,0.5909,0.6571,842.6946,0
Evolution_L3,0.7500,16,9,0.5000,0.7429,857.3452,0
Evolution_L3,0.6944,15,6,0.5455,0.7143,801.8739,1
Evolution_L3,0.6389,12,6,0.5000,0.6571,899.5264,0
Evolution_L3,0.6944,13,6,0.4545,0.6857,866.8800,0
Evolution_L3,0.7778,15,9,0.4545,0.7714,816.4972,0
Evolution_L3,0.7500,14,9,0.4545,0.7429,857.7017,0
Evolution_L3,0.6944,13,9,0.5000,0.6857,839.9973,0
Evolution_L3,0.7778,16,9,0.5000,0.7714,810.5735,0
Evolution_L3,0.7500,13,6,0.5000,0.7714,804.0648,1
Evolution_L3,0.7222,15,9,0.5000,0.7143,870.9046,0
Evolution_L3,0.7222,14,9,0.4545,0.7143,886.9789,0
Evolution_L3,0.7500,15,9,0.5000,0.7429,857.7017,0
Evolution_L3,0.6944,14,9,0.4545,0.6857,861.9342,0
Evolution_L3,0.7500,14,9,0.4545,0.7429,851.1324,0
Evolution_L3,0.6667,12,6,0.5000,0.6857,860.1579,0
Evolution_L3,0.7222,14,6,0.5000,0.7429,854.7596,0
Evolution_L3,0.7500,15,9,0.5000,0.7429,894.1241,0
Evolution_L3,0.6667,10,5,0.5000,0.6857,821.1781,0
Evolution_L3,0.7778,15,9,0.4545,0.7714,797.4513,1
Evolution_L3,0.7222,14,7,0.5909,0.7429,888.9550,0
Evolution_L3,0.7778,16,9,0.5000,0.7714,817.8002,0
Evolution_L3,0.6944,14,6,0.5000,0.7143,834.9123,0
Evolution_L3,0.7500,13,6,0.5000,0.7714,812.2031,0
Evolution_L3,0.7778,14,7,0.5455,0.8000,820.7217,0
Evolution_L3,0.7778,13,7,0.5000,0.8000,797.4513,1
Evolution_L3,0.7778,15,9,0.4545,0.7714,924.8435,0
Evolution_L3,0.7778,16,9,0.5000,0.7714,817.8002,0
Evolution_L3,0.6389,12,6,0.4545,0.6571,897.5496,0
Evolution_L3,0.7778,14,9,0.5455,0.7714,837.1548,0
Evolution_L3,0.6667,13,8,0.5000,0.6857,853.6062,0
Evolution_L3,0.6944,13,6,0.5455,0.7143,803.6943,1
Evolution_L3,0.6111,12,7,0.5455,0.6286,856.0184,0
Evolution_L3,0.7222,14,9,0.5000,0.7143,816.2453,0
Evolution_L3,0.7222,15,8,0.5000,0.7429,819.5792,0
Evolution_L3,0.6111,9,7,0.5000,0.6286,837.2803,0
Evolution_L3,0.7778,15,9,0.4091,0.7714,820.1531,0
Evolution_L3,0.7778,14,9,0.4545,0.7714,999.9085,0
Evolution_L3,0.7778,15,9,0.5455,0.7714,820.4407,0
Evolution_L3,0.7778,15,9,0.4545,0.7714,849.3667,0
Evolution_L3,0.7778,12,7,0.5909,0.8000,838.8069,0
Evolution_L3,0.7222,16,9,0.5000,0.7143,841.6429,0
Evolution_L3,0.6667,13,5,0.5455,0.6857,854.7872,0
Evolution_L3,0.7500,14,9,0.4545,0.7429,857.7017,0
Evolution_L3,0.6667,13,6,0.4545,0.6857,857.7639,0
Evolution_L3,0.7778,15,9,0.4545,0.7714,849.3667,0
Evolution_L3,0.6111,11,6,0.5455,0.6286,797.4513,1
Evolution_L3,0.6944,14,9,0.5455,0.6857,842.2997,0
Evolution_L3,0.6667,10,7,0.4545,0.6857,838.8069,0
Evolution_L3,0.6389,11,5,0.5455,0.6571,801.8739,1
Evolution_L3,0.7500,13,6,0.5455,0.7714,854.1341,0
Evolution_L3,0.6667,11,6,0.5000,0.6857,837.2387,0
Evolution_L3,0.7500,12,5,0.5000,0.7714,821.6916,0
Evolution_L3,0.6944,13,6,0.5000,0.7143,918.6607,0
Evolution_L3,0.6111,11,6,0.5000,0.6286,829.4114,0
Evolution_L3,0.6111,10,5,0.5455,0.6286,853.1448,0
Evolution_L3,0.7778,15,9,0.4545,0.7714,924.8435,0
Evolution_L3,0.6111,9,7,0.5000,0.6286,837.2803,0
Evolution_L3,0.7778,15,9,0.5000,0.7714,880.5253,0
Evolution_L3,0.6944,12,5,0.4545,0.7143,797.4513,1
Evolution_L3,0.7778,13,7,0.5909,0.8000,801.8739,1
Evolution_L3,0.7500,15,9,0.4545,0.7429,898.1244,0
Evolution_L3,0.7778,15,7,0.5455,0.8000,863.8397,0
Evolution_L3,0.7778,16,9,0.4091,0.7714,849.7805,0
Evolution_L3,0.6111,9,6,0.5455,0.6286,797.4513,1
Evolution_L3,0.6389,11,6,0.4545,0.6571,820.2431,0
Evolution_L3,0.6944,15,9,0.4545,0.6857,843.4875,0
Evolution_L3,0.6389,11,6,0.5455,0.6571,872.0668,0
Evolution_L3,0.6111,11,8,0.4545,0.6286,797.4513,1
Evolution_L3,0.6944,13,7,0.5455,0.7143,817.9923,0
Evolution_L3,0.6944,14,6,0.5909,0.7143,825.4944,0
Evolution_L3,0.6389,11,6,0.5455,0.6571,884.7247,0
Evolution_L3,0.7778,15,9,0.5000,0.7714,923.5395,0
Evolution_L3,0.6667,13,9,0.4091,0.6571,885.3890,0
Evolution_L3,0.7222,14,7,0.5000,0.7429,869.4664,0
Evolution_L3,0.6944,14,9,0.4545,0.6857,861.9342,0
Evolution_L3,0.6944,13,7,0.5455,0.7143,817.9923,0
Evolution_L3,0.7778,13,7,0.5000,0.8000,797.4513,1
Evolution_L3,0.7500,15,9,0.5000,0.7429,894.1083,0
Evolution_L3,0.6389,11,6,0.4545,0.6571,853.6280,0
Evolution_L3,0.6111,10,7,0.5455,0.6286,868.3175,0
Evolution_L3,0.7222,15,9,0.5455,0.7143,880.6904,0
Evolution_L3,0.7222,14,7,0.5000,0.7429,869.4664,0
Evolution_L3,0.6667,13,6,0.5000,0.6857,846.8109,0
Evolution_L3,0.6667,13,9,0.4091,0.6571,892.0181,0
Evolution_L3,0.7778,14,7,0.5455,0.8000,820.7217,0
Evolution_L3,0.6944,14,6,0.5000,0.7143,874.6297,0
Evolution_L3,0.6944,14,9,0.4545,0.6857,885.1219,0
Evolution_L3,0.7222,14,7,0.5000,0.7429,869.4664,0
Evolution_L3,0.7500,15,9,0.4545,0.7429,803.3111,1
Evolution_L3,0.7222,15,8,0.5000,0.7429,819.5792,0
Evolution_L3,0.6111,9,6,0.5000,0.6286,932.8922,0
Evolution_L3,0.7778,13,9,0.4545,0.7714,872.2974,0
Evolution_L3,0.6944,14,9,0.5000,0.6857,828.7001,0
Evolution_L3,0.7500,15,9,0.4545,0.7429,803.3111,1
Evolution_L3,0.6111,12,6,0.4545,0.6286,832.5237,0
Evolution_L3,0.7222,15,9,0.5455,0.7143,836.0613,0
Evolution_L3,0.7222,14,9,0.4545,0.7143,886.9789,0
Evolution_L3,0.6944,13,7,0.4545,0.7143,797.4513,1
Evolution_L3,0.6111,10,5,0.4545,0.6286,925.7850,0
Evolution_L3,0.6389,11,6,0.4545,0.6571,820.2431,0
Evolution_L3,0.6944,14,9,0.4091,0.6857,846.8109,0
Evolution_L3,0.7222,13,9,0.4091,0.7143,865.0223,0
Evolution_L3,0.7500,16,9,0.5000,0.7429,841.6429,0
Evolution_L3,0.6667,13,6,0.5455,0.6857,868.9643,0
Evolution_L3,0.6667,13,9,0.4091,0.6571,885.3890,0
Evolution_L3,0.7222,13,6,0.5000,0.7143,877.9875,0
Evolution_L3,0.7500,13,9,0.4545,0.7429,821.7963,0
Evolution_L3,0.6944,15,9,0.4545,0.6857,843.4875,0
Evolution_L3,0.7222,14,6,0.5455,0.7429,915.1090,0
Evolution_L3,0.7778,14,9,0.5455,0.7714,797.4513,1
Evolution_L3,0.6944,14,9,0.5000,0.6857,828.7001,0
Evolution_L3,0.6667,10,5,0.5000,0.6857,821.1781,0
Evolution_L3,0.6667,13,5,0.5455,0.6857,854.7872,0
Evolution_L3,0.6667,13,6,0.5000,0.6857,846.8109,0
Evolution_L3,0.6944,14,9,0.5000,0.6857,828.7001,0
Evolution_L3,0.7500,16,9,0.5000,0.7429,841.6429,0
Evolution_L3,0.6944,13,6,0.5455,0.7143,803.6943,1
Evolution_L3,0.6389,12,6,0.5455,0.6571,867.0924,0
Evolution_L3,0.6389,11,5,0.4545,0.6286,797.4513,1
Evolution_L3,0.6111,11,6,0.5455,0.6286,861.7242,0
Evolution_L3,0.6944,12,7,0.5000,0.7143,797.4513,1
Evolution_L3,0.6944,14,9,0.4091,0.6857,839.5224,0
Evolution_L3,0.7500,14,9,0.4545,0.7429,879.7623,0
Evolution_L3,0.7500,11,7,0.5000,0.7714,869.0950,0
Evolution_L3,0.6667,11,6,0.4545,0.6857,890.1381,0
Evolution_L3,0.7500,11,7,0.5000,0.7714,801.8739,1
Evolution_L3,0.7500,14,9,0.4545,0.7429,881.3332,0
Evolution_L3,0.7222,14,6,0.5455,0.7429,822.9847,0
Evolution_L3,0.7778,15,9,0.4545,0.7714,797.4513,1
Evolution_L3,0.6667,12,6,0.5455,0.6857,846.8109,0
Evolution_L3,0.6111,10,5,0.5455,0.6286,797.4513,1
Evolution_L3,0.7778,13,7,0.5909,0.8000,838.8069,0
Evolution_L3,0.6111,11,7,0.5455,0.6286,856.0184,0
Evolution_L3,0.7778,15,7,0.5455,0.8000,855.6616,0
Evolution_L3,0.6389,10,6,0.5455,0.6571,898.1672,0
Evolution_L3,0.7500,13,5,0.4545,0.7714,797.4513,1
Evolution_L3,0.7778,15,6,0.5909,0.8000,797.4513,1
Evolution_L3,0.7778,14,9,0.4545,0.7714,999.9085,0
Evolution_L3,0.7778,13,8,0.5455,0.8000,797.4513,1
Evolution_L3,0.7778,14,9,0.5000,0.7714,859.5301,0
Evolution_L3,0.7500,16,9,0.4545,0.7429,797.4513,1
Evolution_L3,0.7500,15,9,0.5000,0.7429,911.7984,0
Evolution_L3,0.7500,13,7,0.5455,0.7714,879.5220,0
Evolution_L3,0.6111,11,6,0.5455,0.6286,797.4513,1
Evolution_L3,0.7778,14,9,0.5000,0.7714,879.7623,0
Evolution_L3,0.6389,12,7,0.5000,0.6571,797.4513,1
Evolution_L3,0.7500,15,9,0.4545,0.7429,803.3111,1
Evolution_L3,0.6944,14,8,0.5000,0.7143,860.7518,0
Evolution_L3,0.7222,14,7,0.5000,0.7429,869.4664,0
Evolution_L3,0.7222,12,7,0.5909,0.7429,819.5792,0
Evolution_L3,0.7778,15,7,0.5000,0.8000,821.6916,0
Evolution_L3,0.6944,13,6,0.5000,0.7143,918.6607,0
Evolution_L3,0.7778,15,9,0.4545,0.7714,797.4513,1
Evolution_L3,0.6944,14,9,0.5000,0.6857,798.9434,1
Evolution_L3,0.6944,14,6,0.5000,0.7143,853.7609,0
Evolution_L3,0.6111,11,6,0.5000,0.6286,882.3847,0
Evolution_L3,0.6944,12,9,0.3636,0.6857,885.1026,0
Evolution_L3,0.7778,14,9,0.4545,0.7714,828.2077,0
Evolution_L3,0.7778,13,7,0.5455,0.8000,886.9318,0
Evolution_L3,0.6389,11,6,0.5455,0.6571,797.4513,1
Evolution_L3,0.7500,13,7,0.5455,0.7714,797.4513,1
Evolution_L3,0.6667,13,9,0.3636,0.6571,906.1982,0
Evolution_L3,0.6111,9,6,0.5000,0.6286,797.8718,1
Evolution_L3,0.7500,14,9,0.4545,0.7429,851.1324,0
Evolution_L3,0.7778,13,8,0.5000,0.8000,797.4513,1
Evolution_L3,0.7778,15,9,0.4545,0.7714,849.3667,0
Evolution_L3,0.6944,13,7,0.5000,0.7143,851.1324,0
Evolution_L3,0.7778,14,6,0.5000,0.8000,807.8428,1
Evolution_L3,0.7778,15,9,0.4545,0.7714,797.4513,1
Evolution_L3,0.6667,11,6,0.5000,0.6857,850.3286,0
Evolution_L3,0.7778,14,9,0.4545,0.7714,999.9085,0
Evolution_L3,0.7778,15,9,0.4545,0.7714,797.4513,1
Evolution_L3,0.7500,12,7,0.5455,0.7714,831.2968,0
Evolution_L3,0.6111,12,7,0.5455,0.6286,856.0184,0
Evolution_L3,0.6389,13,5,0.4545,0.6571,849.9314,0
Evolution_L3,0.7222,15,8,0.5000,0.7429,819.5792,0
Evolution_L3,0.7222,13,7,0.5455,0.7429,797.8718,1
Evolution_L3,0.7222,14,7,0.5000,0.7429,801.8739,1
Evolution_L3,0.7500,15,9,0.4545,0.7429,803.3111,1
Evolution_L3,0.6667,11,6,0.5000,0.6857,867.0294,0
Evolution_L3,0.6944,15,6,0.5455,0.7143,801.8739,1
Evolution_L3,0.7778,13,7,0.5909,0.8000,801.8739,1
Evolution_L3,0.7500,15,9,0.4545,0.7429,812.2031,0
Evolution_L3,0.7778,14,9,0.4545,0.7714,863.9562,0
Evolution_L3,0.7778,16,9,0.5000,0.7714,817.8002,0
Evolution_L3,0.6667,10,7,0.4545,0.6857,838.8069,0
Evolution_L3,0.6667,12,6,0.5455,0.6857,846.8109,0
Evolution_L3,0.7222,13,6,0.5455,0.7429,867.0924,0
Evolution_L3,0.7778,15,9,0.4545,0.7714,797.4513,1
Evolution_L3,0.6667,13,6,0.5000,0.6857,846.8109,0
Evolution_L3,0.6944,13,6,0.5455,0.7143,817.9923,0
Evolution_L3,0.7500,12,7,0.5455,0.7714,843.4720,0
Evolution_L3,0.7500,15,9,0.4545,0.7429,803.3111,1
Evolution_L3,0.7500,15,9,0.4545,0.7429,803.3111,1
Evolution_L3,0.6944,12,9,0.3636,0.6857,885.1026,0
Evolution_L3,0.7500,13,5,0.5455,0.7714,848.3132,0
Evolution_L3,0.7500,14,7,0.5455,0.7714,797.4513,1
Evolution_L3,0.6944,12,7,0.5000,0.7143,797.4513,1
Evolution_L3,0.7778,15,6,0.6364,0.8000,797.4513,1
Evolution_L3,0.7500,16,9,0.5000,0.7429,841.6429,0
Evolution_L3,0.7500,14,9,0.4545,0.7429,900.6672,0
Evolution_L3,0.6667,12,6,0.5000,0.6857,870.2914,0
Evolution_L3,0.6111,12,5,0.5455,0.6286,840.1194,0
Evolution_L3,0.7222,12,7,0.5909,0.7429,849.9330,0
Evolution_L3,0.6944,14,9,0.5000,0.6857,798.9434,1
Evolution_L3,0.6667,13,6,0.5000,0.6857,846.8109,0
Evolution_L3,0.7500,14,9,0.5000,0.7429,799.6422,1
Evolution_L3,0.6667,12,6,0.5000,0.6857,832.6336,0
Evolution_L3,0.7778,15,8,0.4545,0.8000,797.8718,1
Evolution_L3,0.6667,11,5,0.5000,0.6857,851.1324,0
Evolution_L3,0.7500,15,9,0.4545,0.7429,803.3111,1
Evolution_L3,0.6944,14,6,0.5000,0.7143,853.7609,0
Evolution_L3,0.7222,14,9,0.4091,0.7143,830.7646,0
Evolution_L3,0.6389,11,6,0.5000,0.6571,850.2862,0
Evolution_L3,0.6667,13,6,0.5000,0.6857,846.8109,0
Evolution_L3,0.6944,13,6,0.4545,0.6857,866.8800,0
Evolution_L3,0.5833,10,5,0.4545,0.6000,940.4948,0
Evolution_L3,0.6944,12,6,0.4545,0.7143,803.1277,1
Evolution_L3,0.6667,13,6,0.5000,0.6857,846.8109,0
Evolution_L3,0.6111,11,8,0.4545,0.6286,797.4513,1
Evolution_L3,0.6389,11,6,0.4545,0.6571,820.2431,0
Evolution_L3,0.7778,14,7,0.5455,0.8000,797.8718,1
Evolution_L3,0.7500,15,9,0.5000,0.7429,894.1241,0
Evolution_L3,0.6944,12,6,0.4545,0.7143,898.1672,0
Evolution_L3,0.6111,11,6,0.4545,0.6286,879.0130,0
Evolution_L3,0.7222,14,9,0.4091,0.7143,858.5581,0
Evolution_L3,0.6667,13,6,0.5000,0.6857,885.5925,0
Evolution_L3,0.6667,12,6,0.4545,0.6857,859.7545,0
Evolution_L3,0.6944,14,9,0.5000,0.6857,822.9847,0
Evolution_L3,0.7500,15,9,0.5000,0.7429,841.7138,0
Evolution_L3,0.7778,14,8,0.5909,0.8000,889.8353,0
Evolution_L3,0.7778,14,9,0.5000,0.7714,862.6486,0
Evolution_L3,0.6389,11,6,0.4545,0.6571,897.5496,0
Evolution_L3,0.7500,14,6,0.5000,0.7714,804.0790,1
Evolution_L3,0.7500,15,9,0.4091,0.7429,858.0029,0
Evolution_L3,0.7500,14,7,0.5909,0.7714,835.5109,0
Evolution_L3,0.6389,12,6,0.5455,0.6571,835.0131,0
Evolution_L3,0.7500,14,9,0.5000,0.7429,797.8718,1
Evolution_L3,0.7500,15,9,0.4545,0.7429,898.1244,0
Evolution_L3,0.7222,14,6,0.5455,0.7429,915.1090,0
Evolution_L3,0.6389,12,7,0.5000,0.6571,841.5447,0
Evolution_L3,0.7778,14,9,0.5455,0.7714,797.8718,1
Evolution_L3,0.7500,15,9,0.4545,0.7429,803.3111,1
Evolution_L3,0.6111,9,6,0.4545,0.6286,932.8922,0
Evolution_L3,0.6667,11,5,0.5000,0.6857,801.8739,1
Evolution_L3,0.6944,13,6,0.5455,0.7143,863.0381,0
Evolution_L3,0.7222,14,9,0.4545,0.7143,886.9789,0
Evolution_L3,0.6944,12,7,0.5455,0.7143,880.4999,0
Evolution_L3,0.7500,15,9,0.4545,0.7429,803.3111,1
Evolution_L3,0.7778,15,9,0.5000,0.7714,923.5395,0
Evolution_L3,0.7500,14,9,0.4545,0.7429,851.1324,0
Evolution_L3,0.7222,16,9,0.5000,0.7143,841.6429,0
Evolution_L3,0.6667,10,7,0.4545,0.6857,838.8069,0
Evolution_L3,0.7222,15,8,0.5000,0.7429,819.5792,0
Evolution_L3,0.7778,13,7,0.5000,0.8000,826.0486,0
Evolution_L3,0.7500,12,5,0.5000,0.7714,839.8519,0
Evolution_L3,0.7778,16,9,0.5000,0.7714,817.8002,0
Evolution_L3,0.7778,15,9,0.4545,0.7714,797.4513,1
Evolution_L3,0.7500,14,9,0.4545,0.7429,900.6672,0
Evolution_L3,0.7778,14,9,0.5000,0.7714,861.7971,0
Evolution_L3,0.7222,14,6,0.5455,0.7429,822.9847,0
Evolution_L3,0.7222,14,9,0.4091,0.7143,830.7646,0
Evolution_L3,0.7222,14,6,0.5000,0.7429,854.7596,0
Evolution_L3,0.7500,14,9,0.4545,0.7429,851.1324,0
Evolution_L3,0.6944,15,9,0.4545,0.6857,843.4875,0
Evolution_L3,0.6667,12,6,0.4545,0.6857,846.8109,0
Evolution_Crossover,0.5000,6,7,0.5455,0.4857,803.3111,1
Evolution_Crossover,0.6944,10,8,0.4545,0.6857,873.4728,0
Evolution_Crossover,0.6667,11,5,0.3636,0.6571,895.0079,0
Evolution_Crossover,0.7222,15,7,0.5909,0.7429,797.8718,1
